Index,Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,HeartRate,Cadence,Watts
2097,2019/12/01 08:26:17,27.20967,100.3369,2820.8,152,73,237
2098,2019/12/01 08:26:18,27.2097,100.33686,2821.2,152,73,243
2099,2019/12/01 08:26:19,27.20972,100.33682,2821.4,152,72,237
2100,2019/12/01 08:26:20,27.20974,100.33677,2821.8,152,72,236
2101,2019/12/01 08:26:21,27.20976,100.33673,2821.8,152,72,242
2102,2019/12/01 08:26:22,27.20978,100.33669,2822.4,152,72,247
2103,2019/12/01 08:26:23,27.2098,100.33665,2822.4,152,73,245
2104,2019/12/01 08:26:24,27.20983,100.33661,2822.6,152,73,240
2105,2019/12/01 08:26:25,27.20985,100.33657,2823.2,152,73,239
2106,2019/12/01 08:26:26,27.20987,100.33653,2823.2,152,72,240
2107,2019/12/01 08:26:27,27.2099,100.33648,2823.2,152,73,242
2108,2019/12/01 08:26:28,27.20992,100.33643,2823.8,152,73,236
2109,2019/12/01 08:26:29,27.20994,100.33639,2824.4,152,73,228
2110,2019/12/01 08:26:30,27.20996,100.33635,2824.8,152,73,239
2111,2019/12/01 08:26:31,27.20996,100.33635,2824.8,152,73,239
2112,2019/12/01 08:26:32,27.20999,100.33626,2825.6,152,74,251
2113,2019/12/01 08:26:33,27.21,100.33621,2825.6,152,74,251
2114,2019/12/01 08:26:34,27.21,100.33621,2825.6,152,73,249
2115,2019/12/01 08:26:35,27.21002,100.33616,2826,152,74,241
2116,2019/12/01 08:26:36,27.21003,100.33612,2826,152,74,237
2117,2019/12/01 08:26:37,27.21005,100.33607,2826,152,74,241
2118,2019/12/01 08:26:38,27.21006,100.33603,2826.2,152,74,248
2119,2019/12/01 08:26:39,27.21008,100.33598,2826.6,152,74,258
2120,2019/12/01 08:26:40,27.2101,100.33594,2826.8,152,75,254
2121,2019/12/01 08:26:41,27.21012,100.33589,2827.2,152,75,265
2122,2019/12/01 08:26:42,27.21014,100.33585,2827.4,153,76,259
2123,2019/12/01 08:26:43,27.21016,100.3358,2828,153,77,249
2124,2019/12/01 08:26:44,27.21019,100.33576,2828,153,76,246
2125,2019/12/01 08:26:45,27.21022,100.33572,2828.6,153,76,235
2126,2019/12/01 08:26:46,27.21024,100.33568,2828.8,153,76,247
2127,2019/12/01 08:26:47,27.21027,100.33563,2828.8,152,76,259
2128,2019/12/01 08:26:48,27.21027,100.33563,2828.8,152,76,255
2129,2019/12/01 08:26:49,27.21031,100.33558,2828.8,153,76,245
2130,2019/12/01 08:26:50,27.21034,100.33554,2828.8,153,76,245
2131,2019/12/01 08:26:51,27.21037,100.3355,2829.2,154,75,245
2132,2019/12/01 08:26:52,27.2104,100.33546,2829.4,154,76,260
2133,2019/12/01 08:26:53,27.21043,100.33542,2829.4,154,78,302
2134,2019/12/01 08:26:54,27.21045,100.33539,2829.4,154,79,285
2135,2019/12/01 08:26:55,27.21048,100.33535,2829.8,155,80,255
2136,2019/12/01 08:26:56,27.21051,100.33532,2830.4,155,79,240
2137,2019/12/01 08:26:57,27.21054,100.33525,2830.4,155,78,245
2138,2019/12/01 08:26:58,27.21055,100.33522,2830.4,155,78,246
2139,2019/12/01 08:26:59,27.21055,100.33517,2830.4,155,77,246
2140,2019/12/01 08:27:00,27.21053,100.33514,2831,156,77,250
2141,2019/12/01 08:27:01,27.2105,100.33511,2831.8,156,78,254
2142,2019/12/01 08:27:02,27.21043,100.33509,2832.2,156,78,268
2143,2019/12/01 08:27:03,27.21039,100.33509,2832.4,156,78,259
2144,2019/12/01 08:27:04,27.21035,100.33511,2832.4,156,77,253
2145,2019/12/01 08:27:05,27.21035,100.33511,2832.4,156,77,253
2146,2019/12/01 08:27:06,27.2103,100.33513,2832.6,156,78,257
2147,2019/12/01 08:27:07,27.21025,100.33516,2832.8,156,78,259
2148,2019/12/01 08:27:08,27.21021,100.33519,2833.2,156,78,249
2149,2019/12/01 08:27:09,27.21017,100.33522,2833.2,156,78,267
2150,2019/12/01 08:27:10,27.21013,100.33525,2833.2,156,78,272
2151,2019/12/01 08:27:11,27.21009,100.33527,2833.2,156,78,254
2152,2019/12/01 08:27:12,27.21006,100.3353,2833.8,156,77,261
2153,2019/12/01 08:27:13,27.21002,100.33533,2834,157,79,273
2154,2019/12/01 08:27:14,27.21,100.33537,2834.2,157,79,270
2155,2019/12/01 08:27:15,27.20997,100.3354,2834.4,157,79,256
2156,2019/12/01 08:27:16,27.20994,100.33543,2834.4,158,79,249
2157,2019/12/01 08:27:17,27.20992,100.33547,2834.8,158,78,254
2158,2019/12/01 08:27:18,27.20988,100.3355,2835.2,158,78,258
2159,2019/12/01 08:27:19,27.20985,100.33553,2835.4,158,79,255
2160,2019/12/01 08:27:20,27.20982,100.33557,2835.6,158,78,248
2161,2019/12/01 08:27:21,27.20979,100.33559,2836,157,78,249
2162,2019/12/01 08:27:22,27.20974,100.33564,2836.8,157,78,253
2163,2019/12/01 08:27:23,27.20972,100.33566,2837,158,77,254
2164,2019/12/01 08:27:24,27.20969,100.33569,2837.6,158,77,253
2165,2019/12/01 08:27:25,27.20964,100.33574,2838.6,158,77,251
2166,2019/12/01 08:27:26,27.20961,100.33577,2839.6,158,77,245
2167,2019/12/01 08:27:27,27.20958,100.3358,2839.6,158,76,232
2168,2019/12/01 08:27:28,27.20955,100.33583,2839.6,158,75,235
2169,2019/12/01 08:27:29,27.20951,100.33586,2839.8,158,74,239
2170,2019/12/01 08:27:30,27.20948,100.33589,2840.2,158,74,232
2171,2019/12/01 08:27:31,27.20944,100.33592,2840.4,158,73,239
2172,2019/12/01 08:27:32,27.20941,100.33595,2840.4,158,74,306
2173,2019/12/01 08:27:33,27.20938,100.33598,2840.6,158,77,300
2174,2019/12/01 08:27:34,27.20935,100.336,2842,158,78,241
2175,2019/12/01 08:27:35,27.20931,100.33602,2842,158,76,213
2176,2019/12/01 08:27:36,27.20927,100.33604,2842.2,158,76,222
2177,2019/12/01 08:27:37,27.20923,100.33605,2842.8,159,76,235
2178,2019/12/01 08:27:38,27.20919,100.33607,2843,158,76,233
2179,2019/12/01 08:27:39,27.20914,100.33608,2843,158,75,223
2180,2019/12/01 08:27:40,27.20914,100.33608,2843,158,74,227
2181,2019/12/01 08:27:41,27.20909,100.33608,2843.4,157,74,243
2182,2019/12/01 08:27:42,27.20904,100.33608,2843.4,157,73,234
2183,2019/12/01 08:27:43,27.20899,100.33608,2844.2,158,73,235
2184,2019/12/01 08:27:44,27.20894,100.33607,2844.2,158,73,237
2185,2019/12/01 08:27:45,27.2089,100.33607,2844.2,158,73,248
2186,2019/12/01 08:27:46,27.20885,100.33606,2844.4,157,74,253
2187,2019/12/01 08:27:47,27.20885,100.33606,2844.4,157,74,251
2188,2019/12/01 08:27:48,27.2088,100.33606,2844.4,157,74,245
2189,2019/12/01 08:27:49,27.20875,100.33606,2844.4,158,75,230
2190,2019/12/01 08:27:50,27.2087,100.33606,2844.6,158,74,255
2191,2019/12/01 08:27:51,27.20866,100.33606,2844.8,158,75,268
2192,2019/12/01 08:27:52,27.20861,100.33605,2845,157,75,275
2193,2019/12/01 08:27:53,27.20855,100.33605,2845.4,157,76,273
2194,2019/12/01 08:27:54,27.20855,100.33605,2845.4,157,77,253
2195,2019/12/01 08:27:55,27.2085,100.33605,2845.4,157,78,244
2196,2019/12/01 08:27:56,27.20845,100.33605,2845.4,158,77,272
2197,2019/12/01 08:27:57,27.2084,100.33604,2845.4,158,77,276
2198,2019/12/01 08:27:58,27.20835,100.33604,2845.4,158,78,262
2199,2019/12/01 08:27:59,27.2083,100.33603,2845.4,158,78,268
2200,2019/12/01 08:28:00,27.20825,100.33603,2845.8,158,77,275
2201,2019/12/01 08:28:01,27.2082,100.33602,2845.8,158,79,254
2202,2019/12/01 08:28:02,27.2082,100.33602,2845.8,158,78,245
2203,2019/12/01 08:28:03,27.20815,100.33601,2845.8,158,78,248
2204,2019/12/01 08:28:04,27.2081,100.33601,2846.2,158,78,261
2205,2019/12/01 08:28:05,27.20805,100.336,2846.8,158,78,256
2206,2019/12/01 08:28:06,27.20801,100.336,2846.8,159,78,261
2207,2019/12/01 08:28:07,27.20796,100.33599,2846.8,159,78,271
2208,2019/12/01 08:28:08,27.20791,100.33599,2847.2,159,78,268
2209,2019/12/01 08:28:09,27.20787,100.33598,2847.2,159,79,243
2210,2019/12/01 08:28:10,27.20782,100.33597,2847.6,159,79,243
2211,2019/12/01 08:28:11,27.20778,100.33597,2847.6,159,78,255
2212,2019/12/01 08:28:12,27.20774,100.33596,2848.2,158,79,286
2213,2019/12/01 08:28:13,27.20769,100.33595,2848.6,158,79,290
2214,2019/12/01 08:28:14,27.20765,100.33594,2850,159,80,254
2215,2019/12/01 08:28:15,27.20761,100.33594,2850.4,159,80,265
2216,2019/12/01 08:28:16,27.20757,100.33593,2850.4,159,80,272
2217,2019/12/01 08:28:17,27.20753,100.33593,2850.6,159,80,279
2218,2019/12/01 08:28:18,27.20748,100.33593,2850.8,159,80,277
2219,2019/12/01 08:28:19,27.20744,100.33593,2850.8,160,80,301
2220,2019/12/01 08:28:20,27.2074,100.33593,2851.6,160,81,275
2221,2019/12/01 08:28:21,27.20736,100.33594,2852.2,160,81,248
2222,2019/12/01 08:28:22,27.20731,100.33594,2852.4,160,80,242
2223,2019/12/01 08:28:23,27.20723,100.33595,2853.8,161,80,240
2224,2019/12/01 08:28:24,27.20719,100.33596,2853.8,161,79,262
2225,2019/12/01 08:28:25,27.20719,100.33596,2853.8,161,78,260
2226,2019/12/01 08:28:26,27.2071,100.33599,2854.2,161,78,261
2227,2019/12/01 08:28:27,27.20706,100.33601,2854.2,161,79,271
2228,2019/12/01 08:28:28,27.20703,100.33603,2854.2,161,79,281
2229,2019/12/01 08:28:29,27.20699,100.33605,2854.4,162,80,278
2230,2019/12/01 08:28:30,27.20695,100.33607,2854.4,162,80,258
2231,2019/12/01 08:28:31,27.20692,100.33609,2854.4,162,79,253
2232,2019/12/01 08:28:32,27.20688,100.33611,2855.4,162,79,250
2233,2019/12/01 08:28:33,27.20685,100.33613,2855.4,162,79,264
2234,2019/12/01 08:28:34,27.20681,100.33615,2856,162,78,269
2235,2019/12/01 08:28:35,27.20674,100.33619,2856.2,162,78,263
2236,2019/12/01 08:28:36,27.2067,100.33621,2856.6,162,80,266
2237,2019/12/01 08:28:37,27.20666,100.33623,2857,162,78,265
2238,2019/12/01 08:28:38,27.20662,100.33625,2857.2,162,79,262
2239,2019/12/01 08:28:39,27.20659,100.33627,2857.6,162,78,261
2240,2019/12/01 08:28:40,27.20654,100.33629,2857.8,162,79,261
2241,2019/12/01 08:28:41,27.20651,100.33632,2857.8,162,79,259
2242,2019/12/01 08:28:42,27.20646,100.33635,2857.8,163,79,253
2243,2019/12/01 08:28:43,27.20642,100.33636,2857.8,163,78,250
2244,2019/12/01 08:28:44,27.20638,100.33637,2858.4,162,78,262
2245,2019/12/01 08:28:45,27.20633,100.33638,2858.4,162,78,259
2246,2019/12/01 08:28:46,27.20629,100.33639,2858.6,163,78,257
2247,2019/12/01 08:28:47,27.20624,100.33639,2858.6,163,78,266
2248,2019/12/01 08:28:48,27.20619,100.33638,2858.8,163,78,267
2249,2019/12/01 08:28:49,27.20615,100.33637,2859.4,163,77,255
2250,2019/12/01 08:28:50,27.20615,100.33637,2859.4,163,78,242
2251,2019/12/01 08:28:51,27.20611,100.33636,2860.2,163,77,247
2252,2019/12/01 08:28:52,27.20606,100.33634,2860.2,163,77,256
2253,2019/12/01 08:28:53,27.20602,100.33633,2860.2,163,78,294
2254,2019/12/01 08:28:54,27.20598,100.33631,2860.4,163,80,294
2255,2019/12/01 08:28:55,27.20594,100.33628,2860.4,163,80,271
2256,2019/12/01 08:28:56,27.20587,100.33624,2860.8,163,79,251
2257,2019/12/01 08:28:57,27.20583,100.33621,2860.8,162,79,248
2258,2019/12/01 08:28:58,27.20579,100.33619,2861.2,163,79,272
2259,2019/12/01 08:28:59,27.20576,100.33617,2861.4,163,79,269
2260,2019/12/01 08:29:00,27.20572,100.33614,2861.8,163,79,287
2261,2019/12/01 08:29:01,27.20569,100.33612,2862,163,80,273
2262,2019/12/01 08:29:02,27.20565,100.3361,2862.4,163,81,263
2263,2019/12/01 08:29:03,27.20561,100.33607,2862.8,163,79,236
2264,2019/12/01 08:29:04,27.20558,100.33605,2863.6,163,78,231
2265,2019/12/01 08:29:05,27.20554,100.33603,2863.8,163,78,238
2266,2019/12/01 08:29:06,27.20551,100.336,2863.8,163,78,238
2267,2019/12/01 08:29:07,27.20544,100.33596,2864.4,163,78,246
2268,2019/12/01 08:29:08,27.20544,100.33596,2864.4,163,78,251
2269,2019/12/01 08:29:09,27.2054,100.33594,2864.4,162,78,262
2270,2019/12/01 08:29:10,27.20536,100.33591,2864.4,162,79,266
2271,2019/12/01 08:29:11,27.20529,100.33587,2865.6,162,79,258
2272,2019/12/01 08:29:12,27.20525,100.33585,2866.2,162,78,244
2273,2019/12/01 08:29:13,27.20525,100.33585,2866.2,162,77,234
2274,2019/12/01 08:29:14,27.20521,100.33583,2866.2,162,76,223
2275,2019/12/01 08:29:15,27.20518,100.3358,2866.4,161,74,236
2276,2019/12/01 08:29:16,27.20514,100.33578,2866.4,161,74,250
2277,2019/12/01 08:29:17,27.20511,100.33576,2867.2,161,73,241
2278,2019/12/01 08:29:18,27.20507,100.33573,2867.4,161,72,209
2279,2019/12/01 08:29:19,27.20504,100.33571,2867.6,161,73,195
2280,2019/12/01 08:29:20,27.205,100.33569,2868.2,161,73,215
2281,2019/12/01 08:29:21,27.20497,100.33567,2868.6,161,74,227
2282,2019/12/01 08:29:22,27.20494,100.33565,2868.6,161,74,217
2283,2019/12/01 08:29:23,27.2049,100.33563,2869.2,161,74,203
2284,2019/12/01 08:29:24,27.20487,100.33561,2869.2,161,72,207
2285,2019/12/01 08:29:25,27.20483,100.33559,2869.4,161,71,206
2286,2019/12/01 08:29:26,27.20483,100.33559,2869.4,161,70,201
2287,2019/12/01 08:29:27,27.2048,100.33557,2869.4,161,69,198
2288,2019/12/01 08:29:28,27.20474,100.33553,2870.8,160,68,213
2289,2019/12/01 08:29:29,27.20474,100.33553,2870.8,160,68,222
2290,2019/12/01 08:29:30,27.20471,100.33551,2871,160,69,217
2291,2019/12/01 08:29:31,27.20467,100.33549,2871.2,159,69,234
2292,2019/12/01 08:29:32,27.20464,100.33548,2871.4,160,69,253
2293,2019/12/01 08:29:33,27.20461,100.33546,2871.6,160,71,256
2294,2019/12/01 08:29:34,27.20458,100.33544,2871.8,160,71,251
2295,2019/12/01 08:29:35,27.20455,100.33543,2872.8,160,72,247
2296,2019/12/01 08:29:36,27.20451,100.33542,2872.8,160,72,243
2297,2019/12/01 08:29:37,27.20448,100.33541,2873,160,74,261
2298,2019/12/01 08:29:38,27.20441,100.33538,2873.6,160,73,261
2299,2019/12/01 08:29:39,27.20438,100.33536,2874,160,74,251
2300,2019/12/01 08:29:40,27.20438,100.33536,2874,160,75,261
2301,2019/12/01 08:29:41,27.20434,100.33535,2874,160,75,252
2302,2019/12/01 08:29:42,27.20427,100.33533,2874.4,160,76,247
2303,2019/12/01 08:29:43,27.20423,100.33532,2874.4,160,75,247
2304,2019/12/01 08:29:44,27.2042,100.33531,2875.6,161,75,246
2305,2019/12/01 08:29:45,27.20417,100.3353,2875.6,161,75,253
2306,2019/12/01 08:29:46,27.20413,100.33529,2875.6,161,76,255
2307,2019/12/01 08:29:47,27.2041,100.33527,2876.2,161,76,257
2308,2019/12/01 08:29:48,27.20406,100.33526,2876.4,161,76,263
2309,2019/12/01 08:29:49,27.20403,100.33525,2876.6,162,76,263
2310,2019/12/01 08:29:50,27.204,100.33523,2876.6,162,76,250
2311,2019/12/01 08:29:51,27.20394,100.33519,2877.6,162,77,251
2312,2019/12/01 08:29:52,27.20394,100.33519,2877.6,162,77,250
2313,2019/12/01 08:29:53,27.20391,100.33516,2877.6,161,76,249
2314,2019/12/01 08:29:54,27.20388,100.3351,2878.2,161,76,250
2315,2019/12/01 08:29:55,27.20388,100.33506,2878.6,161,77,250
2316,2019/12/01 08:29:56,27.2039,100.33503,2879.2,161,76,251
2317,2019/12/01 08:29:57,27.20392,100.335,2879.6,161,77,256
2318,2019/12/01 08:29:58,27.20397,100.33496,2880.2,162,77,252
2319,2019/12/01 08:29:59,27.20397,100.33496,2880.2,162,78,252
2320,2019/12/01 08:30:00,27.20404,100.33493,2880.8,162,78,250
2321,2019/12/01 08:30:01,27.20407,100.33491,2881,162,78,250
2322,2019/12/01 08:30:02,27.2041,100.3349,2881.4,162,78,256
2323,2019/12/01 08:30:03,27.20412,100.33488,2882.6,162,78,254
2324,2019/12/01 08:30:04,27.20415,100.33485,2882.8,162,79,251
2325,2019/12/01 08:30:05,27.20418,100.33482,2883.6,162,77,264
2326,2019/12/01 08:30:06,27.20421,100.33479,2883.6,161,79,268
2327,2019/12/01 08:30:07,27.20424,100.33476,2883.6,161,78,263
2328,2019/12/01 08:30:08,27.20427,100.33473,2883.8,161,78,265
2329,2019/12/01 08:30:09,27.2043,100.3347,2883.8,161,78,265
2330,2019/12/01 08:30:10,27.20433,100.33466,2883.8,162,80,264
2331,2019/12/01 08:30:11,27.20435,100.33463,2884.4,162,80,268
2332,2019/12/01 08:30:12,27.20438,100.3346,2884.8,162,80,269
2333,2019/12/01 08:30:13,27.20441,100.33456,2885.2,162,80,267
2334,2019/12/01 08:30:14,27.20444,100.33453,2885.4,162,81,271
2335,2019/12/01 08:30:15,27.20448,100.3345,2885.6,162,80,280
2336,2019/12/01 08:30:16,27.20451,100.33448,2886,162,81,276
2337,2019/12/01 08:30:17,27.20454,100.33445,2886,162,82,277
2338,2019/12/01 08:30:18,27.20457,100.33442,2886.4,162,81,277
2339,2019/12/01 08:30:19,27.2046,100.33438,2886.8,162,81,265
2340,2019/12/01 08:30:20,27.20463,100.33435,2886.8,162,82,271
2341,2019/12/01 08:30:21,27.20465,100.3343,2887.2,162,81,272
2342,2019/12/01 08:30:22,27.20468,100.33427,2887.4,162,82,270
2343,2019/12/01 08:30:23,27.2047,100.33423,2887.4,162,81,243
2344,2019/12/01 08:30:24,27.20472,100.33419,2887.6,162,79,251
2345,2019/12/01 08:30:25,27.20474,100.33415,2887.6,162,79,246
2346,2019/12/01 08:30:26,27.20476,100.33411,2888,162,79,235
2347,2019/12/01 08:30:27,27.20478,100.33407,2888,161,77,221
2348,2019/12/01 08:30:28,27.2048,100.33404,2888.2,161,76,216
2349,2019/12/01 08:30:29,27.20483,100.33401,2888.6,161,75,230
2350,2019/12/01 08:30:30,27.20485,100.33397,2889,161,75,229
2351,2019/12/01 08:30:31,27.20488,100.33394,2889.2,162,76,270
2352,2019/12/01 08:30:32,27.2049,100.33391,2889.6,161,77,282
2353,2019/12/01 08:30:33,27.20494,100.33388,2890.2,161,77,262
2354,2019/12/01 08:30:34,27.20494,100.33388,2890.2,161,78,263
2355,2019/12/01 08:30:35,27.20499,100.33381,2890.8,161,78,257
2356,2019/12/01 08:30:36,27.20499,100.33381,2890.8,161,78,263
2357,2019/12/01 08:30:37,27.20501,100.33377,2891.2,160,78,261
2358,2019/12/01 08:30:38,27.20505,100.33374,2891.2,161,79,261
2359,2019/12/01 08:30:39,27.20508,100.33371,2891.4,161,78,250
2360,2019/12/01 08:30:40,27.20512,100.33368,2891.6,161,79,249
2361,2019/12/01 08:30:41,27.20515,100.33366,2892.4,161,79,263
2362,2019/12/01 08:30:42,27.20518,100.33364,2892.6,161,80,266
2363,2019/12/01 08:30:43,27.20522,100.33362,2892.6,161,80,264
2364,2019/12/01 08:30:44,27.20525,100.33359,2892.6,161,80,262
2365,2019/12/01 08:30:45,27.20528,100.33357,2892.8,161,80,263
2366,2019/12/01 08:30:46,27.20531,100.33355,2892.8,162,80,263
2367,2019/12/01 08:30:47,27.20535,100.33352,2893,162,80,270
2368,2019/12/01 08:30:48,27.20538,100.3335,2893.4,162,81,275
2369,2019/12/01 08:30:49,27.20541,100.33347,2893.6,162,81,282
2370,2019/12/01 08:30:50,27.20545,100.33345,2893.8,163,82,290
2371,2019/12/01 08:30:51,27.20548,100.33342,2894.2,163,83,282
2372,2019/12/01 08:30:52,27.20555,100.33338,2895,163,82,278
2373,2019/12/01 08:30:53,27.20555,100.33338,2895,163,82,274
2374,2019/12/01 08:30:54,27.20559,100.33335,2895.4,163,82,274
2375,2019/12/01 08:30:55,27.20566,100.33331,2895.6,164,82,274
2376,2019/12/01 08:30:56,27.20566,100.33331,2895.6,164,82,277
2377,2019/12/01 08:30:57,27.2057,100.33328,2895.6,164,83,283
2378,2019/12/01 08:30:58,27.20573,100.33326,2896.2,164,83,284
2379,2019/12/01 08:30:59,27.20577,100.33323,2896.6,164,83,268
2380,2019/12/01 08:31:00,27.20581,100.33321,2896.8,164,83,261
2381,2019/12/01 08:31:01,27.20584,100.33318,2897,164,83,263
2382,2019/12/01 08:31:02,27.20588,100.33315,2897.2,164,82,263
2383,2019/12/01 08:31:03,27.20591,100.33313,2897.2,164,83,267
2384,2019/12/01 08:31:04,27.20595,100.3331,2897.6,165,82,266
2385,2019/12/01 08:31:05,27.20598,100.33307,2898.2,165,82,267
2386,2019/12/01 08:31:06,27.20601,100.33304,2898.8,165,82,257
2387,2019/12/01 08:31:07,27.20607,100.33299,2899.6,165,82,250
2388,2019/12/01 08:31:08,27.20607,100.33299,2899.6,165,80,250
2389,2019/12/01 08:31:09,27.2061,100.33296,2899.6,165,80,253
2390,2019/12/01 08:31:10,27.20612,100.33292,2899.8,165,79,262
2391,2019/12/01 08:31:11,27.20615,100.33289,2900.4,165,79,269
2392,2019/12/01 08:31:12,27.20617,100.33285,2900.4,165,79,256
2393,2019/12/01 08:31:13,27.2062,100.33282,2900.8,164,79,265
2394,2019/12/01 08:31:14,27.20623,100.33279,2900.8,164,80,266
2395,2019/12/01 08:31:15,27.20627,100.33275,2901.2,164,79,264
2396,2019/12/01 08:31:16,27.20629,100.33272,2901.2,164,79,260
2397,2019/12/01 08:31:17,27.20632,100.33268,2901.6,164,79,265
2398,2019/12/01 08:31:18,27.20635,100.33264,2901.6,164,79,268
2399,2019/12/01 08:31:19,27.20638,100.3326,2901.6,163,79,261
2400,2019/12/01 08:31:20,27.20641,100.33256,2901.6,164,79,275
2401,2019/12/01 08:31:21,27.20641,100.33256,2901.6,164,80,267
2402,2019/12/01 08:31:22,27.20644,100.33252,2901.6,164,80,251
2403,2019/12/01 08:31:23,27.20647,100.33248,2901.8,164,80,226
2404,2019/12/01 08:31:24,27.2065,100.33244,2902,164,78,216
2405,2019/12/01 08:31:25,27.20653,100.3324,2902.4,164,77,232
2406,2019/12/01 08:31:26,27.20656,100.33236,2902.4,164,76,288
2407,2019/12/01 08:31:27,27.20658,100.33232,2902.8,164,76,309
2408,2019/12/01 08:31:28,27.20661,100.33228,2903.4,164,79,263
2409,2019/12/01 08:31:29,27.20664,100.33224,2904.2,164,79,268
2410,2019/12/01 08:31:30,27.20664,100.33224,2904.2,164,79,274
2411,2019/12/01 08:31:31,27.20669,100.33217,2905,164,80,264
2412,2019/12/01 08:31:32,27.20669,100.33217,2905,164,80,254
2413,2019/12/01 08:31:33,27.20674,100.3321,2905.2,165,80,261
2414,2019/12/01 08:31:34,27.20674,100.3321,2905.2,165,80,275
2415,2019/12/01 08:31:35,27.2068,100.33204,2905.2,165,81,267
2416,2019/12/01 08:31:36,27.2068,100.33204,2905.2,166,78,279
2417,2019/12/01 08:31:37,27.20685,100.33197,2906.2,166,81,273
2418,2019/12/01 08:31:38,27.20688,100.33194,2906.2,166,81,275
2419,2019/12/01 08:31:39,27.20691,100.33192,2906.6,167,82,276
2420,2019/12/01 08:31:40,27.20693,100.33189,2906.8,167,81,277
2421,2019/12/01 08:31:41,27.20696,100.33186,2906.8,167,82,275
2422,2019/12/01 08:31:42,27.20699,100.33184,2906.8,167,83,276
2423,2019/12/01 08:31:43,27.20703,100.33182,2907.2,167,82,281
2424,2019/12/01 08:31:44,27.20709,100.33178,2908.6,167,83,278
2425,2019/12/01 08:31:45,27.20712,100.33176,2908.6,167,83,269
2426,2019/12/01 08:31:46,27.20716,100.33174,2908.8,167,84,273
2427,2019/12/01 08:31:47,27.20719,100.33172,2909.2,167,84,277
2428,2019/12/01 08:31:48,27.20722,100.33171,2909.6,167,84,276
2429,2019/12/01 08:31:49,27.20726,100.33169,2909.8,167,84,276
2430,2019/12/01 08:31:50,27.20729,100.33167,2909.8,167,85,278
2431,2019/12/01 08:31:51,27.20733,100.33165,2910.2,167,84,277
2432,2019/12/01 08:31:52,27.20736,100.33163,2910.2,168,83,277
2433,2019/12/01 08:31:53,27.20742,100.33159,2910.6,168,83,270
2434,2019/12/01 08:31:54,27.20746,100.33157,2910.8,167,83,287
2435,2019/12/01 08:31:55,27.20749,100.33154,2911.8,167,84,284
2436,2019/12/01 08:31:56,27.20753,100.33152,2911.8,167,84,270
2437,2019/12/01 08:31:57,27.20756,100.3315,2912.4,167,83,264
2438,2019/12/01 08:31:58,27.20759,100.33147,2912.6,167,82,259
2439,2019/12/01 08:31:59,27.20763,100.33145,2912.8,167,83,259
2440,2019/12/01 08:32:00,27.20766,100.33142,2913.6,167,83,277
2441,2019/12/01 08:32:01,27.20769,100.3314,2913.6,166,83,282
2442,2019/12/01 08:32:02,27.20772,100.33137,2914,166,83,274
2443,2019/12/01 08:32:03,27.20774,100.33134,2914.2,166,82,283
2444,2019/12/01 08:32:04,27.20779,100.33128,2914.2,166,84,283
2445,2019/12/01 08:32:05,27.20781,100.33124,2915.4,166,84,285
2446,2019/12/01 08:32:06,27.20784,100.33121,2915.8,166,84,275
2447,2019/12/01 08:32:07,27.20786,100.33118,2915.8,166,83,285
2448,2019/12/01 08:32:08,27.20789,100.33114,2916,166,84,287
2449,2019/12/01 08:32:09,27.20791,100.33111,2916,166,84,276
2450,2019/12/01 08:32:10,27.20793,100.33107,2916,166,83,270
2451,2019/12/01 08:32:11,27.20796,100.33103,2916.2,166,84,283
2452,2019/12/01 08:32:12,27.20798,100.331,2916.2,166,84,284
2453,2019/12/01 08:32:13,27.208,100.33096,2916.8,166,84,277
2454,2019/12/01 08:32:14,27.20803,100.33092,2917.2,166,83,281
2455,2019/12/01 08:32:15,27.20805,100.33089,2917.6,166,83,283
2456,2019/12/01 08:32:16,27.20808,100.33085,2918.2,166,84,290
2457,2019/12/01 08:32:17,27.20811,100.33082,2918.2,166,84,289
2458,2019/12/01 08:32:18,27.20813,100.33078,2918.6,166,85,296
2459,2019/12/01 08:32:19,27.20817,100.3307,2918.6,166,85,311
2460,2019/12/01 08:32:20,27.20817,100.3307,2918.6,166,86,290
2461,2019/12/01 08:32:21,27.20819,100.33066,2918.6,166,85,287
2462,2019/12/01 08:32:22,27.20824,100.33059,2918.6,166,86,292
2463,2019/12/01 08:32:23,27.20826,100.33055,2918.8,166,87,288
2464,2019/12/01 08:32:24,27.20828,100.33051,2919.4,166,87,281
2465,2019/12/01 08:32:25,27.20831,100.33048,2919.6,167,86,277
2466,2019/12/01 08:32:26,27.20833,100.33044,2920.2,167,86,272
2467,2019/12/01 08:32:27,27.20836,100.33041,2920.4,167,86,276
2468,2019/12/01 08:32:28,27.20838,100.33037,2921,167,86,289
2469,2019/12/01 08:32:29,27.20841,100.33034,2921.2,167,86,281
2470,2019/12/01 08:32:30,27.20845,100.33027,2921.8,168,85,288
2471,2019/12/01 08:32:31,27.20845,100.33027,2921.8,168,86,284
2472,2019/12/01 08:32:32,27.2085,100.3302,2922.2,168,85,279
2473,2019/12/01 08:32:33,27.20852,100.33017,2922.6,168,85,282
2474,2019/12/01 08:32:34,27.20855,100.33013,2923.2,168,85,263
2475,2019/12/01 08:32:35,27.20857,100.3301,2923.4,168,84,267
